業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/11,水,日祝,,曇,10.0,3.0,計,429482,500000,0.8590,0.8927,244673,1.7553,177,74,2426.5,3.16,210,0.8429,93,1.9032,0,9000,0.0210,0.1677,0,96756,0.2253,0.2533,0.2462,0.4210,3907,6595.6,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/12,木,平日,,晴,11.0,5.0,計,375937,240000,1.5664,0.9335,229406,1.6387,131,65,2869.7,2.34,80,1.6375,77,1.7013,0,94154,0.2505,0.1761,0,66071,0.1758,0.2454,0.4262,0.4216,2397,9410.2,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/13,金,平日,,晴,12.0,3.0,計,333047,280000,1.1895,0.9504,355021,0.9381,101,47,3297.5,1.80,94,1.0745,129,0.7829,0,70798,0.2126,0.1792,0,79627,0.2391,0.2449,0.4517,0.4240,3038,6577.6,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/14,土,土曜,,晴,14.0,3.0,計,527524,500000,1.0550,0.9615,454732,1.1601,197,86,2677.8,3.52,201,0.9801,191,1.0314,0,45099,0.0855,0.1683,0,93074,0.1764,0.2370,0.2619,0.4053,3579,8843.7,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/15,日,日祝,,晴,17.0,7.0,計,454798,500000,0.9096,0.9565,542546,0.8383,189,87,2406.3,3.38,210,0.9000,231,0.8182,0,47301,0.1040,0.1625,0,89488,0.1968,0.2333,0.3008,0.3958,3589,7603.2,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/16,月,平日,,晴,14.0,8.0,計,160431,220000,0.7292,0.9474,178234,0.9001,57,27,2814.6,1.02,74,0.7703,85,0.6706,0,65932,0.4110,0.1702,0,58409,0.3641,0.2374,0.7750,0.4076,2203,4369.4,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/17,火,平日,,曇,8.0,3.0,計,213674,220000,0.9712,0.9483,167800,1.2734,75,41,2849.0,1.34,74,1.0135,64,1.1719,0,115512,0.5406,0.1849,0,70286,0.3289,0.2410,0.8695,0.4259,2684,4776.6,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/18,水,平日,,晴,11.0,5.0,計,214206,240000,0.8925,0.9460,257433,0.8321,83,43,2580.8,1.48,80,1.0375,110,0.7545,0,45334,0.2116,0.1859,0,68843,0.3214,0.2441,0.5330,0.4300,2606,4931.8,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/19,木,平日,,晴,10.0,3.0,計,134267,240000,0.5594,0.9310,335334,0.4004,59,35,2275.7,1.05,80,0.7375,117,0.5043,0,38237,0.2848,0.1882,0,58674,0.4370,0.2486,0.7218,0.4368,2429,3316.6,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/20,金,平日,,曇,10.0,2.0,計,404313,280000,1.4440,0.9533,399181,1.0129,147,79,2750.4,2.63,94,1.5638,129,1.1395,0,165762,0.4100,0.2028,0,81514,0.2016,0.2455,0.6116,0.4483,3194,7595.1,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/21,土,土曜,,晴,14.0,3.0,計,447260,500000,0.8945,0.9490,453528,0.9862,170,72,2630.9,3.04,201,0.8458,193,0.8808,0,101383,0.2267,0.2044,0,113780,0.2544,0.2461,0.4811,0.4505,4454,6025.1,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/22,日,日祝,,晴,17.0,6.0,計,469298,500000,0.9386,0.9483,471966,0.9943,189,89,2483.1,3.38,210,0.9000,197,0.9594,0,18456,0.0393,0.1935,0,97587,0.2079,0.2436,0.2473,0.4370,3604,7813.0,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/23,月,日祝,,晴,22.0,14.0,計,318610,500000,0.6372,0.9287,474474,0.6715,146,66,2182.3,2.61,210,0.6952,178,0.8202,0,12180,0.0382,0.1868,0,104575,0.3282,0.2472,0.3665,0.4340,3876,4932.0,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/24,火,平日,,晴,18.0,11.0,計,255726,220000,1.1624,0.9350,193937,1.3186,96,46,2663.8,1.71,74,1.2973,67,1.4328,0,108262,0.4234,0.1947,0,78487,0.3069,0.2492,0.7303,0.4439,2896,5298.2,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/25,水,平日,,雨,12.0,7.0,計,242612,220000,1.1028,0.9394,300245,0.8080,87,42,2788.6,1.55,74,1.1757,89,0.9775,0,119705,0.4934,0.2039,0,79988,0.3297,0.2517,0.8231,0.4556,2991,4866.8,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/26,木,平日,,曇,11.0,6.0,計,193684,240000,0.8070,0.9358,267858,0.7231,66,34,2934.6,1.18,80,0.8250,101,0.6535,0,49023,0.2531,0.2051,0,72002,0.3718,0.2546,0.6249,0.4597,2394,4854.2,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/27,金,平日,,曇,16.0,7.0,計,364164,280000,1.3006,0.9472,348555,1.0448,138,59,2638.9,2.46,94,1.4681,109,1.2661,0,88033,0.2417,0.2067,0,78872,0.2166,0.2529,0.4583,0.4596,2699,8095.5,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/02/28,土,土曜,,晴,20.0,11.0,計,421661,500000,0.8433,0.9417,435499,0.9682,157,79,2685.7,2.80,201,0.7811,185,0.8486,0,100415,0.2381,0.2082,0,121109,0.2872,0.2546,0.5254,0.4627,4331,5841.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/01,日,日祝,,晴,11.0,2.0,計,550275,450000,1.2228,1.2228,485926,1.1324,231,97,2382.1,4.62,206,1.1214,225,1.0267,15750,,0.0000,0.0000,0,94132,0.1711,0.1711,0.1711,0.1711,3862,8549.1,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/02,月,平日,,晴,11.0,4.0,計,255652,200000,1.2783,1.2399,150767,1.6957,100,44,2556.5,2.00,85,1.1765,79,1.2658,9400,87635,0.3428,0.1087,0,70906,0.2774,0.2048,0.6201,0.3135,3044,5039.1,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/03,火,平日,,晴,11.0,3.0,計,234367,200000,1.1718,1.2239,163465,1.4337,96,49,2441.3,1.92,85,1.1294,74,1.2973,9400,72001,0.3072,0.1535,0,85426,0.3645,0.2408,0.6717,0.3942,3475,4046.6,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/04,水,平日,,晴,10.0,2.0,計,271350,200000,1.3568,1.2492,281819,0.9629,112,56,2422.8,2.24,85,1.3176,114,0.9825,9400,82973,0.3058,0.1850,0,64099,0.2362,0.2398,0.5420,0.4248,2751,5918.2,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/05,木,平日,,晴,12.0,4.0,計,176653,200000,0.8833,1.1906,181593,0.9728,67,38,2636.6,1.34,85,0.7882,86,0.7791,9400,36497,0.2066,0.1875,0,71552,0.4050,0.2594,0.6116,0.4470,2965,3574.8,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/06,金,平日,,晴,15.0,4.0,計,279180,230000,1.2138,1.1942,283773,0.9838,104,57,2684.4,2.08,98,1.0612,99,1.0505,9400,191849,0.6872,0.2665,0,79609,0.2852,0.2635,0.9723,0.5300,3239,5171.6,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/07,土,土曜,,曇,7.0,3.0,計,482065,450000,1.0713,1.1656,497319,0.9693,211,89,2284.7,4.22,195,1.0821,199,1.0603,19350,64952,0.1347,0.2382,0,104817,0.2174,0.2536,0.3522,0.4919,4350,6649.2,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/08,日,日祝,,雪,3.0,-1.0,計,452349,450000,1.0052,1.1352,418549,1.0808,176,82,2570.2,3.52,206,0.8544,208,0.8462,15750,,0.0000,0.1983,0,88287,0.1952,0.2438,0.1952,0.4422,3917,6929.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/09,月,平日,,晴,8.0,-4.0,計,141105,200000,0.7055,1.1019,294128,0.4797,59,28,2391.6,1.18,85,0.6941,115,0.5130,9400,192959,1.3675,0.2564,0,64568,0.4576,0.2544,1.8251,0.5108,2725,3106.9,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/10,火,平日,,晴,11.0,1.0,計,290057,200000,1.4503,1.1270,443728,0.6537,106,56,2736.4,2.12,85,1.2471,208,0.5096,9400,153825,0.5303,0.2817,0,78782,0.2716,0.2560,0.8019,0.5378,3170,5490.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/11,水,日祝,,曇,12.0,5.0,計,479559,450000,1.0657,1.1185,223654,2.1442,213,92,2251.5,4.26,206,1.0340,93,2.2903,15750,11348,0.0237,0.2475,0,104853,0.2186,0.2511,0.2423,0.4986,4350,6614.6,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/12,木,平日,,晴,10.0,5.0,計,264995,200000,1.3250,1.1305,218191,1.2145,102,49,2598.0,2.04,85,1.2000,95,1.0737,9400,47676,0.1799,0.2429,0,62993,0.2377,0.2502,0.4176,0.4930,2850,5578.8,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/13,金,平日,,晴,11.0,4.0,計,279804,230000,1.2165,1.1359,308140,0.9080,107,47,2615.0,2.14,98,1.0918,121,0.8843,9400,126991,0.4539,0.2571,0,73564,0.2629,0.2510,0.7168,0.5081,3050,5504.3,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/14,土,土曜,,晴,13.0,4.0,計,461021,450000,1.0245,1.1237,459214,1.0039,172,82,2680.4,3.44,195,0.8821,213,0.8075,19350,66940,0.1452,0.2459,0,105041,0.2278,0.2487,0.3730,0.4946,4345,6366.2,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/15,日,日祝,,晴,16.0,8.0,計,424085,450000,0.9424,1.1058,398132,1.0652,181,78,2343.0,3.62,206,0.8786,181,1.0000,15750,1088,0.0026,0.2254,0,70869,0.1671,0.2418,0.1697,0.4673,3216,7912.0,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/16,月,平日,,曇,13.0,9.0,計,203158,200000,1.0158,1.1020,173193,1.1730,84,40,2418.5,1.68,85,0.9882,75,1.1200,9400,60670,0.2986,0.2283,0,69837,0.3438,0.2458,0.6424,0.4741,2871,4245.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/17,火,平日,,曇,8.0,4.0,計,254646,200000,1.2732,1.1089,197127,1.2918,110,58,2315.0,2.20,85,1.2941,105,1.0476,9400,51366,0.2017,0.2270,0,78400,0.3079,0.2487,0.5096,0.4757,3322,4599.3,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/18,水,平日,,晴,11.0,5.0,計,256173,200000,1.2809,1.1156,261236,0.9806,85,41,3013.8,1.70,85,1.0000,114,0.7456,9400,143143,0.5588,0.2418,0,68719,0.2683,0.2495,0.8270,0.4913,2824,5442.8,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/19,木,平日,,晴,11.0,3.0,計,197539,200000,0.9877,1.1108,227178,0.8695,87,46,2270.6,1.74,85,1.0235,118,0.7373,9400,30780,0.1558,0.2389,0,66607,0.3372,0.2524,0.4930,0.4914,2948,4020.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/20,金,平日,,曇,9.0,3.0,計,269433,230000,1.1714,1.1133,268893,1.0020,137,75,1966.7,2.74,98,1.3980,110,1.2455,9400,238803,0.8863,0.2670,0,80196,0.2976,0.2544,1.1840,0.5214,3388,4771.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/21,土,土曜,,晴,13.0,4.0,計,484573,420000,1.1537,1.1161,531040,0.9125,195,85,2485.0,3.90,182,1.0714,230,0.8478,19350,105387,0.2175,0.2634,0,92920,0.1918,0.2499,0.4092,0.5133,4115,7065.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/22,日,日祝,,曇,17.0,6.0,計,525682,420000,1.2516,1.1250,500721,1.0499,215,90,2445.0,4.30,193,1.1140,229,0.9389,15750,,0.0000,0.2443,0,104776,0.1993,0.2462,0.1993,0.4905,4339,7269.2,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/23,月,日祝,,晴,21.0,15.0,計,411596,400000,1.0290,1.1194,439719,0.9360,190,78,2166.3,3.80,183,1.0383,195,0.9744,15750,,0.0000,0.2311,0,92520,0.2248,0.2450,0.2248,0.4762,3750,6585.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/24,火,平日,,晴,16.0,11.0,計,165587,170000,0.9740,1.1158,164426,1.0071,73,35,2268.3,1.46,73,1.0000,77,0.9481,9400,206204,1.2453,0.2526,0,70930,0.4284,0.2489,1.6736,0.5015,2910,3414.2,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/25,水,平日,,雨,13.0,7.0,計,180103,200000,0.9005,1.1099,273225,0.6592,76,41,2369.8,1.52,85,0.8941,107,0.7103,9400,102405,0.5686,0.2597,0,65930,0.3661,0.2516,0.9347,0.5113,2416,4472.8,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/26,木,平日,,曇,12.0,6.0,計,206891,200000,1.0345,1.1078,210489,0.9829,96,47,2155.1,1.92,85,1.1294,88,1.0909,9400,58345,0.2820,0.2603,0,58560,0.2830,0.2524,0.5651,0.5127,2451,5064.7,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/27,金,平日,,曇,15.0,8.0,計,312960,200000,1.5648,1.1199,258126,1.2124,119,61,2629.9,2.38,85,1.4000,93,1.2796,9400,166986,0.5336,0.2703,0,94066,0.3006,0.2541,0.8341,0.5245,3638,5161.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/02/28,土,土曜,,晴,20.0,11.0,計,483368,400000,1.2084,1.1243,519362,0.9307,208,87,2323.9,4.16,173,1.2023,231,0.9004,19350,62263,0.1288,0.2627,0,113281,0.2344,0.2531,0.3632,0.5158,4593,6314.4,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/01,日,日祝,,晴,10.0,-3.0,計,260190,350000,0.7434,0.7434,281227,0.9252,131,65,1986.2,2.98,175,0.7486,151,0.8676,0,,0.0000,0.0000,0,113888,0.4377,0.4377,0.4377,0.4377,4916,3175.6,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/02,月,平日,,晴,11.0,-1.0,計,149392,140000,1.0671,0.8359,175857,0.8495,75,44,1991.9,1.70,70,1.0714,96,0.7813,0,55102,0.3688,0.1345,0,77385,0.5180,0.4670,0.8868,0.6015,3394,2641.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/03,火,平日,,晴,10.0,-1.0,計,126193,140000,0.9014,0.8504,,,59,42,2138.9,1.34,70,0.8429,,,0,29866,0.2367,0.1586,0,66611,0.5279,0.4813,0.7645,0.6399,2923,2590.3,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/04,水,平日,,晴,11.0,-2.0,計,131339,140000,0.9381,0.8664,153906,0.8534,61,36,2153.1,1.39,70,0.8714,82,0.7439,0,8449,0.0643,0.1400,0,70955,0.5402,0.4929,0.6046,0.6330,3130,2517.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/05,木,平日,,晴,13.0,0.0,計,158649,140000,1.1332,0.9074,146577,1.0824,73,41,2173.3,1.66,70,1.0429,90,0.8111,0,38607,0.2433,0.1599,0,76640,0.4831,0.4910,0.7264,0.6509,3358,2834.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/06,金,平日,,晴,16.0,0.0,計,201062,170000,1.1827,0.9508,217316,0.9252,94,56,2139.0,2.14,85,1.1059,108,0.8704,0,153514,0.7635,0.2781,0,76908,0.3825,0.4698,1.1460,0.7479,3339,3613.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/07,土,土曜,,雪,4.0,1.0,計,399158,360000,1.1088,0.9903,294872,1.3537,175,86,2280.9,3.98,180,0.9722,164,1.0671,0,104983,0.2630,0.2739,0,97339,0.2439,0.4065,0.5069,0.6804,4317,5547.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/08,日,日祝,,曇,0.0,-2.0,計,220336,360000,0.6120,0.9146,373256,0.5903,118,56,1867.3,2.68,180,0.6556,207,0.5700,0,,0.0000,0.2372,0,78476,0.3562,0.3998,0.3562,0.6370,3439,3844.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/09,月,平日,,晴,7.0,-6.0,計,116500,140000,0.8321,0.9087,236622,0.4923,58,34,2008.6,1.32,70,0.8286,129,0.4496,0,71583,0.6144,0.2621,0,72016,0.6182,0.4142,1.2326,0.6764,3212,2176.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/10,火,平日,,晴,9.0,-3.0,計,173909,150000,1.1594,0.9267,275877,0.6304,83,48,2095.3,1.89,75,1.1067,149,0.5570,0,111972,0.6439,0.2964,0,67165,0.3862,0.4117,1.0301,0.7081,2935,3555.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/11,水,日祝,,曇,9.0,0.0,計,373755,350000,1.0679,0.9469,165523,2.2580,158,78,2365.5,3.59,175,0.9029,86,1.8372,0,20200,0.0540,0.2572,0,79352,0.2123,0.3795,0.2664,0.6367,3544,6327.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/12,木,平日,,晴,9.0,2.0,計,115272,140000,0.8234,0.9402,181264,0.6359,57,37,2022.3,1.30,70,0.8143,106,0.5377,0,27074,0.2349,0.2561,0,59135,0.5130,0.3858,0.7479,0.6420,2553,2709.1,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/13,金,平日,,晴,12.0,0.0,計,177557,180000,0.9864,0.9432,193940,0.9155,92,49,1930.0,2.09,90,1.0222,97,0.9485,0,134570,0.7579,0.2904,0,58766,0.3310,0.3821,1.0889,0.6724,2591,4111.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/14,土,土曜,,晴,14.0,1.0,計,333162,360000,0.9255,0.9412,275319,1.2101,141,75,2362.9,3.20,180,0.7833,150,0.9400,0,59543,0.1787,0.2777,0,103272,0.3100,0.3739,0.4887,0.6516,4448,4494.1,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/15,日,日祝,,晴,18.0,3.0,計,243411,360000,0.6761,0.9138,320244,0.7601,114,52,2135.2,2.59,180,0.6333,159,0.7170,0,,0.0000,0.2564,0,96865,0.3979,0.3757,0.3979,0.6322,4180,3493.9,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/16,月,平日,,曇,14.0,5.0,計,,0,,0.9138,175439,0.0000,,,,0,0,,96,0.0000,0,1442,,0.2569,0,0,,0.3757,,0.6326,0,,,,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/17,火,平日,,曇,7.0,3.0,計,167965,150000,1.1198,0.9223,206996,0.8114,80,52,2099.6,1.82,75,1.0667,109,0.7339,0,81294,0.4840,0.2683,0,78010,0.4644,0.3802,0.9484,0.6485,3387,2975.5,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/18,水,平日,,晴,12.0,4.0,計,168395,150000,1.1226,0.9302,177221,0.9502,84,49,2004.7,1.91,75,1.1200,89,0.9438,0,30150,0.1790,0.2640,0,71546,0.4249,0.3823,0.6039,0.6463,3124,3234.2,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/19,木,平日,,晴,9.0,1.0,計,131558,150000,0.8771,0.9282,235057,0.5597,66,39,1993.3,1.50,75,0.8800,136,0.4853,0,25087,0.1907,0.2614,0,74494,0.5662,0.3890,0.7569,0.6503,3282,2405.1,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/20,金,平日,,曇,9.0,0.0,計,246482,180000,1.3693,0.9475,172485,1.4290,139,82,1773.3,3.16,90,1.5444,92,1.5109,0,185625,0.7531,0.2925,0,83146,0.3373,0.3857,1.0904,0.6782,3613,4093.3,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/21,土,土曜,,晴,15.0,0.0,計,286411,360000,0.7956,0.9353,306190,0.9354,126,63,2273.1,2.86,180,0.7000,165,0.7636,0,76615,0.2675,0.2908,0,95573,0.3337,0.3821,0.6012,0.6729,4079,4213.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/22,日,日祝,,晴,18.0,2.0,計,371005,370000,1.0027,0.9404,351519,1.0554,179,88,2072.7,4.07,185,0.9676,170,1.0529,0,12180,0.0328,0.2698,0,105446,0.2842,0.3741,0.3170,0.6439,4348,5119.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/23,月,日祝,,晴,23.0,10.0,計,303631,360000,0.8434,0.9337,312324,0.9722,144,73,2108.5,3.27,180,0.8000,170,0.8471,0,81822,0.2695,0.2697,0,100982,0.3326,0.3715,0.6021,0.6413,4296,4240.7,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/24,火,平日,,晴,16.0,11.0,計,166729,140000,1.1909,0.9405,218666,0.7625,88,51,1894.6,2.00,70,1.2571,106,0.8302,0,31409,0.1884,0.2670,0,80295,0.4816,0.3752,0.6700,0.6422,3452,2898.0,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/25,水,平日,,雨,11.0,7.0,計,198213,140000,1.4158,0.9526,103699,1.9114,89,47,2227.1,2.02,70,1.2714,59,1.5085,0,74683,0.3768,0.2712,0,73731,0.3720,0.3751,0.7488,0.6463,3077,3865.1,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/26,木,平日,,曇,12.0,6.0,計,174364,140000,1.2455,0.9599,126889,1.3741,81,44,2152.6,1.84,70,1.1571,69,1.1739,0,25452,0.1460,0.2672,0,79679,0.4570,0.3777,0.6029,0.6449,3258,3211.1,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/27,金,平日,,晴,16.0,7.0,計,163040,140000,1.1646,0.9649,189388,0.8609,68,39,2397.6,1.55,70,0.9714,92,0.7391,0,152102,0.9329,0.2867,0,73546,0.4511,0.3799,1.3840,0.6666,3032,3226.4,,0.0000,
0001,千房直営,000003,第3エリア,057   ,ルミネ立川支店,2026/02/28,土,土曜,,晴,20.0,9.0,計,321925,340000,0.9468,0.9639,311899,1.0321,151,76,2132.0,3.43,170,0.8882,157,0.9618,0,70075,0.2177,0.2829,0,124151,0.3857,0.3802,0.6033,0.6631,5138,3759.3,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/02/01,日,日祝,,晴,9.0,2.0,計,451522,450000,1.0034,1.0034,354084,1.2752,243,99,1858.1,4.86,258,0.9419,209,1.1627,0,,0.0000,0.0000,0,112011,0.2481,0.2481,0.2481,0.2481,4823,5617.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/02/02,月,平日,,曇,8.0,2.0,計,170302,170000,1.0018,1.0029,196151,0.8682,85,46,2003.6,1.70,97,0.8763,112,0.7589,0,126642,0.7436,0.2037,0,49966,0.2934,0.2605,1.0370,0.4641,2056,4969.9,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/02/03,火,平日,,晴,8.0,3.0,計,137255,170000,0.8074,0.9609,190688,0.7198,80,44,1715.7,1.60,97,0.8247,115,0.6957,0,61114,0.4453,0.2473,0,44979,0.3277,0.2726,0.7730,0.5200,1828,4505.1,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/02/04,水,平日,,晴,11.0,1.0,計,162179,170000,0.9540,0.9596,181204,0.8950,81,42,2002.2,1.62,97,0.8351,115,0.7043,0,3600,0.0222,0.2077,0,54903,0.3385,0.2842,0.3607,0.4920,2619,3715.4,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/02/05,木,平日,,晴,12.0,2.0,計,180176,170000,1.0599,0.9747,191497,0.9409,91,45,1980.0,1.82,97,0.9381,99,0.9192,0,47979,0.2663,0.2173,0,55211,0.3064,0.2879,0.5727,0.5052,2577,4195.0,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/02/06,金,平日,,曇,13.0,4.0,計,179861,170000,1.0580,0.9856,215693,0.8339,99,45,1816.8,1.98,97,1.0206,126,0.7857,0,143721,0.7991,0.2990,0,48075,0.2673,0.2850,1.0664,0.5839,1985,5436.6,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/02/07,土,土曜,,曇,8.0,5.0,計,361514,400000,0.9038,0.9664,406451,0.8894,184,83,1964.8,3.68,230,0.8000,247,0.7449,0,60985,0.1687,0.2703,0,98881,0.2735,0.2825,0.4422,0.5528,4198,5166.9,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/02/08,日,日祝,,曇,6.0,-1.0,計,360584,400000,0.9015,0.9540,498243,0.7237,205,86,1758.9,4.10,230,0.8913,268,0.7649,0,,0.0000,0.2216,0,93264,0.2586,0.2782,0.2586,0.4998,3973,5445.5,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/02/09,月,平日,,曇,6.0,-2.0,計,141552,170000,0.8327,0.9449,229724,0.6162,79,38,1791.8,1.58,97,0.8144,124,0.6371,0,122603,0.8661,0.2642,0,47512,0.3357,0.2820,1.2018,0.5461,2229,3810.3,,0.0000,
0001,千房直営,000002,第2エリア,059   ,あべのキューズモール支店,2026/02/10,火,平日,,曇,9.0,-1.0,計,195623,170000,1.1507,0.9592,379793,0.5151,101,45,1936.9,2.02,97,1.0412,224,0.4509,0,146553,0.7492,0.3047,0,53936,0.2757,0.2814,1.0249,0.5862,2197,5342.5,,0.0000,
